(0.06, 0.12)	species	FP	512679
(0.06, 0.12)	species	TN	376103
(0.06, 0.12)	species	TP	72094
(0.06, 0.12)	species	FN	39129
(0.06, 0.12)	genus	TP	469446
(0.06, 0.12)	genus	FN	257809
(0.06, 0.12)	genus	FP	198781
(0.06, 0.12)	genus	TN	73969
(0.06, 0.12)	family	TP	531029
(0.06, 0.12)	family	FN	256443
(0.06, 0.12)	family	FP	165257
(0.06, 0.12)	family	TN	47276
(0.06, 0.12)	order	TP	620960
(0.06, 0.12)	order	FN	277376
(0.06, 0.12)	order	FP	101669
(0.06, 0.12)	class	TP	664217
(0.06, 0.12)	class	FN	251656
(0.06, 0.12)	class	FP	84132
(0.06, 0.12)	phylum	TP	719054
(0.06, 0.12)	phylum	FN	221996
(0.06, 0.12)	phylum	FP	58955
(0.06, 0.12)	superkingdom	TP	803658
(0.06, 0.12)	superkingdom	FN	193840
(0.06, 0.12)	superkingdom	FP	2507
(0.22, 0.35)	species	TN	1788260
(0.22, 0.35)	species	FP	653049
(0.22, 0.35)	species	FN	91014
(0.22, 0.35)	species	TP	1023
(0.22, 0.35)	genus	TN	1336193
(0.22, 0.35)	genus	FP	660548
(0.22, 0.35)	genus	FN	516850
(0.22, 0.35)	genus	TP	19755
(0.22, 0.35)	family	TN	941050
(0.22, 0.35)	family	FP	643124
(0.22, 0.35)	family	FN	872855
(0.22, 0.35)	family	TP	76317
(0.22, 0.35)	order	FN	1037030
(0.22, 0.35)	order	FP	611361
(0.22, 0.35)	order	TP	140834
(0.22, 0.35)	order	TN	744121
(0.22, 0.35)	class	FN	1126456
(0.22, 0.35)	class	FP	581366
(0.22, 0.35)	class	TP	237855
(0.22, 0.35)	class	TN	587669
(0.22, 0.35)	phylum	FN	1464906
(0.22, 0.35)	phylum	TP	412189
(0.22, 0.35)	phylum	FP	538987
(0.22, 0.35)	phylum	TN	117264
(0.22, 0.35)	superkingdom	FN	1429146
(0.22, 0.35)	superkingdom	TP	1089325
(0.22, 0.35)	superkingdom	FP	14875
(0.16, 0.22)	species	TN	804085
(0.16, 0.22)	species	FP	395921
(0.16, 0.22)	genus	FN	386661
(0.16, 0.22)	genus	TP	85450
(0.16, 0.22)	genus	FP	355053
(0.16, 0.22)	genus	TN	372842
(0.16, 0.22)	family	FN	468008
(0.16, 0.22)	family	TP	198125
(0.16, 0.22)	family	FP	299488
(0.16, 0.22)	family	TN	234385
(0.16, 0.22)	order	FN	524353
(0.16, 0.22)	order	TP	272727
(0.16, 0.22)	order	FP	256871
(0.16, 0.22)	order	TN	146055
(0.16, 0.22)	class	FN	487096
(0.16, 0.22)	class	TP	336712
(0.16, 0.22)	class	FP	231786
(0.16, 0.22)	class	TN	144412
(0.16, 0.22)	phylum	FP	200494
(0.16, 0.22)	phylum	TP	411816
(0.16, 0.22)	phylum	FN	497273
(0.16, 0.22)	phylum	TN	90423
(0.16, 0.22)	superkingdom	TP	687228
(0.16, 0.22)	superkingdom	FN	506269
(0.16, 0.22)	superkingdom	FP	6509
(0.0, 0.001)	species	FN	277266
(0.0, 0.001)	species	TP	656071
(0.0, 0.001)	species	FP	1
