(0.22, 0.35)	species	FN	870630
(0.22, 0.35)	species	FP	796045
(0.22, 0.35)	genus	FN	826639
(0.22, 0.35)	genus	FP	811108
(0.22, 0.35)	genus	TP	28928
(0.22, 0.35)	family	FN	816219
(0.22, 0.35)	family	FP	713297
(0.22, 0.35)	family	TP	137159
(0.22, 0.35)	order	FN	801194
(0.22, 0.35)	order	FP	682535
(0.22, 0.35)	order	TP	182946
(0.22, 0.35)	class	FN	786238
(0.22, 0.35)	class	TP	199842
(0.22, 0.35)	class	FP	680595
(0.22, 0.35)	phylum	FN	715133
(0.22, 0.35)	phylum	TP	278580
(0.22, 0.35)	phylum	FP	672962
(0.22, 0.35)	superkingdom	FP	788821
(0.22, 0.35)	superkingdom	FN	530645
(0.22, 0.35)	superkingdom	TP	347209
(0.06, 0.12)	species	FP	984859
(0.06, 0.12)	species	FN	485986
(0.06, 0.12)	species	TP	62496
(0.06, 0.12)	genus	TP	704306
(0.06, 0.12)	genus	FN	346955
(0.06, 0.12)	genus	FP	482080
(0.06, 0.12)	family	TP	762945
(0.06, 0.12)	family	FN	338016
(0.06, 0.12)	family	FP	432380
(0.06, 0.12)	order	TP	826060
(0.06, 0.12)	order	FN	327515
(0.06, 0.12)	order	FP	379766
(0.06, 0.12)	class	TP	828037
(0.06, 0.12)	class	FN	325410
(0.06, 0.12)	class	FP	379894
(0.06, 0.12)	phylum	TP	1245579
(0.06, 0.12)	phylum	FN	154345
(0.06, 0.12)	phylum	FP	133417
(0.06, 0.12)	superkingdom	TP	1320576
(0.06, 0.12)	superkingdom	FP	132271
(0.06, 0.12)	superkingdom	FN	80494
(0.02, 0.06)	species	FN	472177
(0.02, 0.06)	species	FP	566950
(0.02, 0.06)	species	TP	294213
(0.02, 0.06)	genus	TP	888117
(0.02, 0.06)	genus	FP	265949
(0.02, 0.06)	genus	FN	179274
(0.02, 0.06)	family	TP	895855
(0.02, 0.06)	family	FP	261957
(0.02, 0.06)	family	FN	175528
(0.02, 0.06)	order	TP	896880
(0.02, 0.06)	order	FP	262288
(0.02, 0.06)	order	FN	174172
(0.02, 0.06)	class	TP	897944
(0.02, 0.06)	class	FP	262538
(0.02, 0.06)	class	FN	172858
(0.02, 0.06)	phylum	TP	1225013
(0.02, 0.06)	phylum	FP	52911
(0.02, 0.06)	phylum	FN	55416
(0.02, 0.06)	superkingdom	TP	1228750
(0.02, 0.06)	superkingdom	FP	61738
(0.02, 0.06)	superkingdom	FN	42852
(0.001, 0.02)	species	TP	558278
(0.001, 0.02)	species	FN	168640
(0.001, 0.02)	species	FP	206420
(0.001, 0.02)	genus	TP	790034
(0.001, 0.02)	genus	FP	69861
(0.001, 0.02)	genus	FN	73443
(0.001, 0.02)	family	TP	792671
(0.001, 0.02)	family	FP	69411
(0.001, 0.02)	family	FN	71256
(0.001, 0.02)	order	TP	792832
(0.001, 0.02)	order	FP	69408
(0.001, 0.02)	order	FN	71098
(0.001, 0.02)	class	TP	857389
(0.001, 0.02)	class	FP	67701
(0.001, 0.02)	class	FN	8248
(0.001, 0.02)	phylum	TP	918867
(0.001, 0.02)	phylum	FP	6629
(0.001, 0.02)	phylum	FN	7842
(0.001, 0.02)	superkingdom	TP	919140
(0.001, 0.02)	superkingdom	FP	7967
(0.001, 0.02)	superkingdom	FN	6231
(0.16, 0.22)	species	FP	577594
(0.16, 0.22)	species	FN	355744
(0.16, 0.22)	genus	FP	354162
(0.16, 0.22)	genus	FN	290000
(0.16, 0.22)	genus	TP	289176
(0.16, 0.22)	family	FP	295442
(0.16, 0.22)	family	FN	277013
(0.16, 0.22)	family	TP	360883
(0.16, 0.22)	order	FP	295764
(0.16, 0.22)	order	FN	273999
(0.16, 0.22)	order	TP	363575
(0.16, 0.22)	class	FP	295401
(0.16, 0.22)	class	FN	268936
(0.16, 0.22)	class	TP	369001
(0.16, 0.22)	phylum	TP	478021
(0.16, 0.22)	phylum	FP	212796
(0.16, 0.22)	phylum	FN	242521
(0.16, 0.22)	superkingdom	TP	502340
(0.16, 0.22)	superkingdom	FP	229993
(0.16, 0.22)	superkingdom	FN	201005
(0.12, 0.16)	species	FP	211475
(0.12, 0.16)	species	FN	55193
(0.12, 0.16)	genus	TP	204697
(0.12, 0.16)	genus	FN	28643
(0.12, 0.16)	genus	FP	33328
(0.12, 0.16)	family	TP	218764
(0.12, 0.16)	family	FN	25911
(0.12, 0.16)	family	FP	21993
(0.12, 0.16)	order	TP	221968
(0.12, 0.16)	order	FN	24788
(0.12, 0.16)	order	FP	19912
(0.12, 0.16)	class	TP	222023
(0.12, 0.16)	class	FN	24309
(0.12, 0.16)	class	FP	20336
(0.12, 0.16)	phylum	TP	224141
(0.12, 0.16)	phylum	FN	22533
(0.12, 0.16)	phylum	FP	19994
(0.12, 0.16)	superkingdom	TP	224698
(0.12, 0.16)	superkingdom	FN	16701
(0.12, 0.16)	superkingdom	FP	25269
