,Taxonomic_Rank,Distance_to_closest,Precision,Recall,F1,Method
24,order,0.0,0.9428571316326533,0.011888500275914003,0.02348068321347328,CLARK
25,phylum,0.0,0.994047607213719,0.012525876809497783,0.02473976191417004,CLARK
26,species,0.0,0.9357142745748301,0.011799498594598726,0.023304870189926975,CLARK
27,superkingdom,0.0,0.9999999880952383,0.012599936998425017,0.02488606231518087,CLARK
28,class,0.185572,0.8771842222047193,0.07994964278542831,0.14654132526462565,CLARK
29,family,0.185572,0.1760692291960905,0.017143042320120705,0.031242384469394594,CLARK
30,genus,0.185572,0.1258112828660155,0.012309896764205247,0.022423958269216733,CLARK
31,order,0.185572,0.8753536347556106,0.07979611030677566,0.14625787059699313,CLARK
32,phylum,0.185572,0.9499084690465828,0.08600789559623784,0.15773250149861762,CLARK
33,species,0.185572,0.0,0.0,0.0,CLARK
34,superkingdom,0.185572,0.9991679131316893,0.090066304627814,0.16523633574766483,CLARK
35,class,0.0,0.9999846083637338,0.9745597454512706,0.9871034884395528,CLARK
36,family,0.0,0.9999692168813825,0.974559363837912,0.98709579379949,CLARK
37,genus,0.0,0.9999692168813825,0.974559363837912,0.98709579379949,CLARK
38,order,0.0,0.9999692168813825,0.974559363837912,0.98709579379949,CLARK
39,phylum,0.0,0.9999999998460851,0.9745601270531806,0.9871111829627099,CLARK
40,species,0.0,0.9999538253990312,0.9745589822131047,0.987088099042519,CLARK
41,superkingdom,0.0,0.9999999998460851,0.9745601270531806,0.9871111829627099,CLARK
42,class,0.0500108,0.9205734704074334,0.6876837270291128,0.7872614651880765,CLARK
43,family,0.0500108,0.9201905894409532,0.6875943732515942,0.7870628858782655,CLARK
44,genus,0.0500108,0.9004296773376096,0.6829122704025243,0.7767249425070485,CLARK
45,order,0.0500108,0.9201905894409532,0.6875943732515942,0.7870628858782655,CLARK
46,phylum,0.0500108,0.9941504294660617,0.7039552957127432,0.8242517858834879,CLARK
47,species,0.0500108,0.0,0.0,0.0,CLARK
48,superkingdom,0.0500108,0.9999999997872883,0.7051764740118535,0.8270960211063915,CLARK
49,class,0.10982,0.8861666021745824,0.07117448495055106,0.13176451635848346,CLARK
50,family,0.10982,0.012250282675743908,0.9999998461538697,0.02420381963527346,CLARK
51,genus,0.10982,0.0,0.0,0.0,CLARK
52,order,0.10982,0.8284960406549264,0.06685219823488721,0.12371982328628225,CLARK
53,phylum,0.10982,0.9287598927087074,0.07434114256145949,0.1376618722385563,CLARK
54,species,0.10982,0.0,0.0,0.0,CLARK
55,superkingdom,0.10982,0.9992461345660646,0.07953437437866066,0.14733985051601708,CLARK
56,class,0.0194801,0.9979779903376615,0.8379962134750734,0.9110119523879348,CLARK
57,family,0.0194801,0.9956517847372904,0.8376791519875829,0.90985449133493,CLARK
58,genus,0.0194801,0.9929677013522469,0.8373117661771868,0.908515898196612,CLARK
59,order,0.0194801,0.9979779903376615,0.8379962134750734,0.9110119523879348,CLARK
60,phylum,0.0194801,0.9991589870270807,0.8381567095709761,0.9115986462884517,CLARK
61,species,0.0194801,0.9929677013522469,0.8373117661771868,0.908515898196612,CLARK
62,superkingdom,0.0194801,0.999999999821061,0.8382708085202167,0.9120160582284575,CLARK
63,class,0.00166259,0.9986441512081468,0.9735201788892113,0.9859171351072459,CLARK
64,family,0.00166259,0.9981357079689794,0.9735070476101483,0.9856625548586866,CLARK
65,genus,0.00166259,0.9979354121474893,0.9735018711055413,0.9855622305710637,CLARK
66,order,0.00166259,0.9986441512081468,0.9735201788892113,0.9859171351072459,CLARK
67,phylum,0.00166259,0.9998613335079715,0.9735515615569696,0.9865260659652847,CLARK
68,species,0.00166259,0.995685935998446,0.9734435957381048,0.9844341471418511,CLARK
69,superkingdom,0.00166259,0.9999845924750423,0.9735547354013208,0.9865876890749059,CLARK
70,class,0.0,0.9998263704553161,0.43191023365156905,0.6032285881253855,CLARK
71,family,0.0,0.9989582244681883,0.43169710514703585,0.6028626887627495,CLARK
72,genus,0.0,0.9989582244681883,0.43169710514703585,0.6028626887627495,CLARK
73,order,0.0,0.9998263704553161,0.43191023365156905,0.6032285881253855,CLARK
74,phylum,0.0,0.9998610962948011,0.43191875546676284,0.6032432201135632,CLARK
75,species,0.0,0.9989582244681883,0.43169710514703585,0.6028626887627495,CLARK
76,superkingdom,0.0,0.9999999996527417,0.4319528401710062,0.603301745000832,CLARK
77,class,0.0,0.9999999998499804,0.9998650005250176,0.9999274956560112,CLARK
78,family,0.0,0.9999999998499804,0.9998650005250176,0.9999274956560112,CLARK
79,genus,0.0,0.9999999998499804,0.9998650005250176,0.9999274956560112,CLARK
80,order,0.0,0.9999999998499804,0.9998650005250176,0.9999274956560112,CLARK
81,phylum,0.0,0.9999999998499804,0.9998650005250176,0.9999274956560112,CLARK
82,species,0.0,0.9999999998499804,0.9998650005250176,0.9999274956560112,CLARK
83,superkingdom,0.0,0.9999999998499804,0.9998650005250176,0.9999274956560112,CLARK
84,class,0.0,0.9999999998499557,0.9997000013500382,0.9998449781219626,CLARK
85,family,0.0,0.9999849954236522,0.9996999968500134,0.9998374758526926,CLARK
86,genus,0.0,0.9999849954236522,0.9996999968500134,0.9998374758526926,CLARK
87,order,0.0,0.9999999998499557,0.9997000013500382,0.9998449781219626,CLARK
88,phylum,0.0,0.9999999998499557,0.9997000013500382,0.9998449781219626,CLARK
89,species,0.0,0.9999849954236522,0.9996999968500134,0.9998374758526926,CLARK
90,superkingdom,0.0,0.9999999998499557,0.9997000013500382,0.9998449781219626,CLARK
91,class,0.0321309,0.993786637388578,0.8101943283215699,0.8926433806801644,CLARK
92,family,0.0321309,0.993786637388578,0.8101943283215699,0.8926433806801644,CLARK
93,genus,0.0321309,0.993638700187947,0.8101714336187791,0.892569802435329,CLARK
94,order,0.0321309,0.993786637388578,0.8101943283215699,0.8926433806801644,CLARK
95,phylum,0.0321309,0.9942489411405497,0.8102658386867403,0.8928732496915393,CLARK
96,species,0.0321309,0.993638700187947,0.8101714336187791,0.892569802435329,CLARK
97,superkingdom,0.0321309,0.9997965861642109,0.8111197790429788,0.8956242524688818,CLARK
98,class,0.0351863,0.9986000747286707,0.7604961257792515,0.8634288115347984,CLARK
99,family,0.0351863,0.9931383952140035,0.7594957703283379,0.8607387915302268,CLARK
100,genus,0.0351863,0.9794546205454867,0.7569523808370358,0.8539429254072541,CLARK
101,order,0.0351863,0.9931383952140035,0.7594957703283379,0.8607387915302268,CLARK
102,phylum,0.0351863,0.9988563990380234,0.7605428694680083,0.8635547459130095,CLARK
103,species,0.0351863,0.9463099156207366,0.750562992501163,0.837141088170828,CLARK
104,superkingdom,0.0351863,0.9999999998028274,0.7607511961299066,0.8641162671431,CLARK
105,class,0.0,0.9999999998499196,0.9994600025500682,0.9997249283064061,CLARK
106,family,0.0,0.9999999998499196,0.9994600025500682,0.9997249283064061,CLARK
107,genus,0.0,0.9999999998499196,0.9994600025500682,0.9997249283064061,CLARK
108,order,0.0,0.9999999998499196,0.9994600025500682,0.9997249283064061,CLARK
109,phylum,0.0,0.9999999998499196,0.9994600025500682,0.9997249283064061,CLARK
110,species,0.0,0.9999999998499196,0.9994600025500682,0.9997249283064061,CLARK
111,superkingdom,0.0,0.9999999998499196,0.9994600025500682,0.9997249283064061,CLARK
112,class,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CLARK
113,family,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CLARK
114,genus,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CLARK
115,order,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CLARK
116,phylum,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CLARK
117,species,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CLARK
118,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CLARK
119,class,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CLARK
120,family,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CLARK
121,genus,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CLARK
122,order,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CLARK
123,phylum,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CLARK
124,species,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CLARK
125,superkingdom,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CLARK
126,class,0.159048,0.5815959727256268,0.03738389734640811,0.07025098533172745,CLARK
127,family,0.159048,0.3560987290771658,0.023226008123909656,0.04360661528383068,CLARK
128,genus,0.159048,0.1651090338722525,0.010904831994222364,0.02045729726753149,CLARK
129,order,0.159048,0.3623292586572508,0.023622785360181423,0.04435268410272648,CLARK
130,phylum,0.159048,0.6465372618103589,0.04138544606065384,0.07779026253210922,CLARK
131,species,0.159048,0.0,0.0,0.0,CLARK
132,superkingdom,0.159048,0.9947280110358783,0.062285242694532936,0.11722897365552475,CLARK
133,class,0.0,0.9999999998499242,0.9994900024000645,0.9997399361093907,CLARK
134,family,0.0,0.9999999998499242,0.9994900024000645,0.9997399361093907,CLARK
135,genus,0.0,0.9999999998499242,0.9994900024000645,0.9997399361093907,CLARK
136,order,0.0,0.9999999998499242,0.9994900024000645,0.9997399361093907,CLARK
137,phylum,0.0,0.9999999998499242,0.9994900024000645,0.9997399361093907,CLARK
138,species,0.0,0.9999999998499242,0.9994900024000645,0.9997399361093907,CLARK
139,superkingdom,0.0,0.9999999998499242,0.9994900024000645,0.9997399361093907,CLARK
140,class,0.0,0.9999549399201004,0.9986649464480581,0.9993045269031137,CLARK
141,family,0.0,0.9999248999669673,0.9986649063936478,0.9992895060313136,CLARK
142,genus,0.0,0.9999248999669673,0.9986649063936478,0.9992895060313136,CLARK
143,order,0.0,0.9999248999669673,0.9986649063936478,0.9992895060313136,CLARK
144,phylum,0.0,0.9999549399201004,0.9986649464480581,0.9993045269031137,CLARK
145,species,0.0,0.9999248999669673,0.9986649063936478,0.9992895060313136,CLARK
146,superkingdom,0.0,0.9999999998498001,0.9986650065251675,0.9993270573653339,CLARK
147,class,0.0,0.9999999998491522,0.9943750279757038,0.9971745815904,CLARK
148,family,0.0,0.9999999998491522,0.9943750279757038,0.9971745815904,CLARK
149,genus,0.0,0.9999999998491522,0.9943750279757038,0.9971745815904,CLARK
150,order,0.0,0.9999999998491522,0.9943750279757038,0.9971745815904,CLARK
151,phylum,0.0,0.9999999998491522,0.9943750279757038,0.9971745815904,CLARK
152,species,0.0,0.9999999998491522,0.9943750279757038,0.9971745815904,CLARK
153,superkingdom,0.0,0.9999999998491522,0.9943750279757038,0.9971745815904,CLARK
154,class,0.273138,0.0,0.0,0.0,CLARK
155,family,0.273138,0.0,0.0,0.0,CLARK
156,genus,0.273138,0.0,0.0,0.0,CLARK
157,order,0.273138,0.0,0.0,0.0,CLARK
158,phylum,0.273138,0.05850706080358399,0.0013329860417465203,0.0026061498530264592,CLARK
159,species,0.273138,0.0,0.0,0.0,CLARK
160,superkingdom,0.273138,0.9677202355903145,0.021600444314444762,0.042257230035244155,CLARK
161,class,0.287825,0.0,0.0,0.0,CLARK
162,family,0.287825,0.0,0.0,0.0,CLARK
163,genus,0.287825,0.0,0.0,0.0,CLARK
164,order,0.287825,0.0,0.0,0.0,CLARK
165,phylum,0.287825,0.05140845034219401,0.0011175750151381544,0.002187177247560398,CLARK
166,species,0.287825,0.0,0.0,0.0,CLARK
167,superkingdom,0.287825,0.9739436551130729,0.02075641602570067,0.040646174755172786,CLARK
168,class,0.213479,0.7665802120541674,0.03133092053979876,0.060200595598144016,CLARK
169,family,0.213479,0.0,0.0,0.0,CLARK
170,genus,0.213479,0.0,0.0,0.0,CLARK
171,order,0.213479,0.7587995525794755,0.03102278235109325,0.05960777326202866,CLARK
172,phylum,0.213479,0.831789548603966,0.0339057284772015,0.06515480806638503,CLARK
173,species,0.213479,0.0,0.0,0.0,CLARK
174,superkingdom,0.213479,0.9996294887008911,0.040470404697976414,0.07779064541643048,CLARK
175,class,0.120876,0.8651930605119234,0.24060817326393472,0.3765064333802965,CLARK
176,family,0.120876,0.6742585334783109,0.1980245208891259,0.30613501363775514,CLARK
177,genus,0.120876,0.548125349441452,0.1671729928715229,0.2562021151286516,CLARK
178,order,0.120876,0.8297146050197456,0.23304099078444596,0.36387612543255826,CLARK
179,phylum,0.120876,0.9745942915643009,0.26302991855632124,0.41425399369112387,CLARK
180,species,0.120876,0.0,0.0,0.0,CLARK
181,superkingdom,0.120876,0.999720200895512,0.26799375952296756,0.4226768341912601,CLARK
182,class,0.203639,0.0,0.0,0.0,CLARK
183,family,0.203639,0.0,0.0,0.0,CLARK
184,genus,0.203639,0.0,0.0,0.0,CLARK
185,order,0.203639,0.0,0.0,0.0,CLARK
186,phylum,0.203639,0.19607842962496944,0.003345244430419639,0.006577929005571901,CLARK
187,species,0.203639,0.0,0.0,0.0,CLARK
188,superkingdom,0.203639,0.9973261943197309,0.01678567142433912,0.03301534138297024,CLARK
189,class,0.00313915,0.9997253835474742,0.9831805426963374,0.9913789406144039,CLARK
190,family,0.00313915,0.9968876817812089,0.9831334726113576,0.9899578056828229,CLARK
191,genus,0.00313915,0.9960180634979986,0.9831189951234649,0.9895214945705122,CLARK
192,order,0.00313915,0.9976352483755476,0.9831458983366691,0.9903325790853853,CLARK
193,phylum,0.00313915,0.9997406400085831,0.9831807950512856,0.9913865703168333,CLARK
194,species,0.00313915,0.0,0.0,0.0,CLARK
195,superkingdom,0.00313915,0.9999999998474354,0.9831850839271026,0.9915162575996764,CLARK
196,class,0.0654553,0.9468133986704926,0.6403996766782074,0.7640249235287491,CLARK
197,family,0.0654553,0.888112851884365,0.6255319836520329,0.7340418448162545,CLARK
198,genus,0.0654553,0.888112851884365,0.6255319836520329,0.7340418448162545,CLARK
199,order,0.0654553,0.896245921771758,0.6276648805928038,0.7382825781993401,CLARK
200,phylum,0.0654553,0.9918439551091659,0.6510284713700343,0.7860801765542585,CLARK
201,species,0.0654553,0.0,0.0,0.0,CLARK
202,superkingdom,0.0654553,0.9999770249965589,0.6528815287173549,0.789979974263564,CLARK
203,class,0.232899,0.7709515834024988,0.03499492277549674,0.06694999275521446,CLARK
204,family,0.232899,0.0,0.0,0.0,CLARK
205,genus,0.232899,0.0,0.0,0.0,CLARK
206,order,0.232899,0.33589315413725157,0.015553975074128146,0.02973036147392473,CLARK
207,phylum,0.232899,0.875459095574427,0.039551090590468053,0.07568218170669644,CLARK
208,species,0.232899,0.0,0.0,0.0,CLARK
209,superkingdom,0.232899,0.9999999966611017,0.04492477536938443,0.08598579819884582,CLARK
210,class,0.282127,0.23226949942784578,0.0019778361563580885,0.0039221056863976795,CLARK
211,family,0.282127,0.08333333185579199,0.0007105064246847307,0.001408831979245318,CLARK
212,genus,0.282127,0.0,0.0,0.0,CLARK
213,order,0.282127,0.08333333185579199,0.0007105064246847307,0.001408831979245318,CLARK
214,phylum,0.282127,0.2783687893906243,0.0023694536670133635,0.004698743198676212,CLARK
215,species,0.282127,0.0,0.0,0.0,CLARK
216,superkingdom,0.282127,0.9982269326555508,0.008445084449577733,0.016748309004984856,CLARK
217,class,0.0419392,0.9951825555706595,0.7089209649890996,0.8280032628386504,CLARK
218,family,0.0419392,0.9592418862070566,0.7012728226541949,0.810214098662671,CLARK
219,genus,0.0419392,0.947832149901151,0.6987600858751425,0.804453267546917,CLARK
220,order,0.0419392,0.9893509125698633,0.7077067241951382,0.825153079636794,CLARK
221,phylum,0.0419392,0.9980561187884431,0.709515583821327,0.8294026209420666,CLARK
222,species,0.0419392,0.8385311019188363,0.6723591697293758,0.746302169716834,CLARK
223,superkingdom,0.0419392,0.9999154832234796,0.7098990443409539,0.8303063086516889,CLARK
224,class,0.255652,0.5341823020497165,0.012080882796931897,0.023626983576246808,CLARK
225,family,0.255652,0.032171581553809774,0.99999979166671,0.06233705758711665,CLARK
226,genus,0.255652,0.0,0.0,0.0,CLARK
227,order,0.255652,0.14343163442740192,0.0032727217111023685,0.006398989661329562,CLARK
228,phylum,0.255652,0.8016085737157602,0.01801991833511324,0.03524705385404967,CLARK
229,species,0.255652,0.0,0.0,0.0,CLARK
230,superkingdom,0.255652,0.9886058914972795,0.022130532629837878,0.04329152083565315,CLARK
231,class,0.0241238,0.9986398792280676,0.9152499097508034,0.9551232144967152,CLARK
232,family,0.0241238,0.9899875457213575,0.9145724838145554,0.9507819136022847,CLARK
233,genus,0.0241238,0.9673243312520771,0.9127456587891785,0.9392377863370636,CLARK
234,order,0.0241238,0.9969356317191702,0.9151173283822025,0.954270953315786,CLARK
235,phylum,0.0241238,0.9992298110580705,0.9152957068575058,0.9554179044129057,CLARK
236,species,0.0241238,0.9480859987958694,0.9111324586353907,0.9292369892768902,CLARK
237,superkingdom,0.0241238,0.99999999983613,0.9153554230855813,0.9558023883915504,CLARK
238,class,0.0102161,0.9990277026006593,0.971893579819246,0.985268861354743,CLARK
239,family,0.0102161,0.999012269311056,0.971893157819934,0.9852611388150151,CLARK
240,genus,0.0102161,0.996311443630479,0.9718191122761758,0.9839078817757858,CLARK
241,order,0.0102161,0.9990277026006593,0.971893579819246,0.985268861354743,CLARK
242,phylum,0.0102161,0.9990277026006593,0.971893579819246,0.985268861354743,CLARK
243,species,0.0102161,0.996311443630479,0.9718191122761758,0.9839078817757858,CLARK
244,superkingdom,0.0102161,0.999999999845667,0.9719201402535107,0.985755144504895,CLARK
245,class,0.253496,0.49624999793229163,0.018194873045587267,0.03510203215332852,CLARK
246,family,0.253496,0.28124999882812496,0.010393889930954714,0.020046237294064996,CLARK
247,genus,0.253496,0.25166666561805556,0.009310786020053523,0.017956529766030505,CLARK
248,order,0.253496,0.4758333313506944,0.017459371031897847,0.033682161647484735,CLARK
249,phylum,0.253496,0.6204166640815972,0.022644321427300274,0.04369319927939025,CLARK
250,species,0.253496,0.0,0.0,0.0,CLARK
251,superkingdom,0.253496,0.9987499958385416,0.03595643825213662,0.06941320611429101,CLARK
252,class,0.0126925,0.9975715807699447,0.913979464376497,0.953942790772325,CLARK
253,family,0.0126925,0.9836573958513976,0.9128686938050481,0.9469369415113029,CLARK
254,genus,0.0126925,0.9804906061234735,0.9126118694962259,0.9453293204725416,CLARK
255,order,0.0126925,0.9894166870146169,0.9133319195248051,0.9498481193097269,CLARK
256,phylum,0.0126925,0.9976864384284705,0.9139885156308828,0.9540002341787415,CLARK
257,species,0.0126925,0.0,0.0,0.0,CLARK
258,superkingdom,0.0126925,0.9999999998359176,0.9141704290107293,0.9551559665789143,CLARK
259,class,0.0202682,0.998588181955351,0.796612205550725,0.8862332121077352,CLARK
260,family,0.0202682,0.998588181955351,0.796612205550725,0.8862332121077352,CLARK
261,genus,0.0202682,0.998042279050874,0.7965235940692992,0.885963346604607,CLARK
262,order,0.0202682,0.998588181955351,0.796612205550725,0.8862332121077352,CLARK
263,phylum,0.0202682,0.9998117574309033,0.7968105374084026,0.8868376083788612,CLARK
264,species,0.0202682,0.0,0.0,0.0,CLARK
265,superkingdom,0.0202682,0.9999999998117576,0.7968410156753954,0.886930534203873,CLARK
266,class,0.238811,0.8014790455193442,0.07450465175537288,0.13633412514592724,CLARK
267,family,0.238811,0.5664749374421119,0.05383498101581549,0.09832399894216758,CLARK
268,genus,0.238811,0.013147082969355657,0.0013187827632918823,0.002395455543422406,CLARK
269,order,0.238811,0.7153656520700646,0.06703626702594344,0.1225836204764475,CLARK
270,phylum,0.238811,0.9508627757586479,0.0871805689357551,0.15971579532817667,CLARK
271,species,0.238811,0.0,0.0,0.0,CLARK
272,superkingdom,0.238811,0.9985209515225622,0.0911518497267917,0.16705234150320422,CLARK
273,class,0.101969,0.9807360838584933,0.2918520976523523,0.4498354429166928,CLARK
274,family,0.101969,0.9463652028052493,0.2845341339931207,0.43751915006478515,CLARK
275,genus,0.101969,0.9278110103782768,0.28052051556787383,0.43078884138665774,CLARK
276,order,0.101969,0.9752103817422638,0.29068572633039896,0.4478685051505003,CLARK
277,phylum,0.101969,0.9873263707861065,0.2932381769286119,0.4521748234330192,CLARK
278,species,0.101969,0.0,0.0,0.0,CLARK
279,superkingdom,0.101969,0.9995437488596047,0.29579345310453453,0.45649304920862327,CLARK
280,class,0.192419,0.8618288707073668,0.08468391764455804,0.1542129698488557,CLARK
281,family,0.192419,0.7716230840606173,0.07649828962947365,0.13919505397480014,CLARK
282,genus,0.192419,0.7666718230439861,0.07604475205634759,0.1383636648340576,CLARK
283,order,0.192419,0.8607457823599787,0.0845864947337439,0.15403408977014654,CLARK
284,phylum,0.192419,0.8906080753665356,0.08726500908319208,0.1589534025535553,CLARK
285,species,0.192419,0.0,0.0,0.0,CLARK
286,superkingdom,0.192419,0.9987621831985731,0.0968361361411308,0.17655264027771997,CLARK
287,class,0.108059,0.970465220403793,0.22779724501150958,0.36898002744451325,CLARK
288,family,0.108059,0.00012869184728866106,3.911750898937617e-05,5.6623617548020225e-05,CLARK
289,genus,0.108059,0.00012869184728866106,3.911750898937617e-05,5.6623617548020225e-05,CLARK
290,order,0.108059,0.970079144861927,0.22772725896079765,0.368860309358622,CLARK
291,phylum,0.108059,0.979602341561288,0.22944988692849286,0.37180823486129466,CLARK
292,species,0.108059,0.0,0.0,0.0,CLARK
293,superkingdom,0.108059,0.9996782697383191,0.23305631390701503,0.37798800453733744,CLARK
294,class,0.169494,0.958943902292335,0.2249700897722327,0.3644384221136322,CLARK
295,family,0.169494,0.2516945321466048,0.0707943712989933,0.11050304960630002,CLARK
296,genus,0.169494,0.022981085776914927,0.006908328804061878,0.010619665906254107,CLARK
297,order,0.169494,0.8832870693413679,0.2109653247489222,0.34058182833750905,CLARK
298,phylum,0.169494,0.9857982047732243,0.2298222643264824,0.37274218004382925,CLARK
299,species,0.169494,0.0,0.0,0.0,CLARK
300,superkingdom,0.169494,0.9998708921309981,0.232340808485361,0.3770600880385292,CLARK
301,class,0.0656753,0.988751349338702,0.5946782644566244,0.7426730154799419,CLARK
302,family,0.0656753,0.9869937477121064,0.5942493460831986,0.7418425190345277,CLARK
303,genus,0.0656753,0.9775780247124869,0.5919360232626971,0.7373746826292162,CLARK
304,order,0.0656753,0.9885253719867111,0.5946231686158249,0.7425662987917352,CLARK
305,phylum,0.0656753,0.9970371855783671,0.5966881545031949,0.7465734909327784,CLARK
306,species,0.0656753,0.7686494084995984,0.5328355350403224,0.6293742758959068,CLARK
307,superkingdom,0.0656753,0.9999497825595827,0.5973899346587579,0.7479388249500727,CLARK
308,class,0.101409,0.9339301472279883,0.45884375331668337,0.6153546345877628,CLARK
309,family,0.101409,0.9003908709808376,0.44977718984524895,0.599884248547631,CLARK
310,genus,0.101409,0.8782309920318273,0.4436182408057419,0.5894716744836852,CLARK
311,order,0.101409,0.9023452273035099,0.4503138321429763,0.6007951972956973,CLARK
312,phylum,0.101409,0.9897238680526655,0.47328198241309566,0.6403464106891232,CLARK
313,species,0.101409,0.0,0.0,0.0,CLARK
314,superkingdom,0.101409,0.9999054340562649,0.4758340332899565,0.6448100387271407,CLARK
315,class,0.122593,0.9319784698107104,0.15231898562921725,0.2618408910455051,CLARK
316,family,0.122593,0.899870080827886,0.14784716714218343,0.2539654141937735,CLARK
317,genus,0.122593,0.895694134283877,0.14726210271924353,0.25293589941500966,CLARK
318,order,0.122593,0.9295657006963941,0.1519845845493742,0.26125156176492864,CLARK
319,phylum,0.122593,0.9483110607383899,0.15457570713136048,0.2658197159780572,CLARK
320,species,0.122593,0.0,0.0,0.0,CLARK
321,superkingdom,0.122593,0.9994432061994774,0.16156373289306133,0.2781592064184809,CLARK
322,class,0.294798,0.0,0.0,0.0,CLARK
323,family,0.294798,0.0,0.0,0.0,CLARK
324,genus,0.294798,0.0,0.0,0.0,CLARK
325,order,0.294798,0.0,0.0,0.0,CLARK
326,phylum,0.294798,0.0,0.0,0.0,CLARK
327,species,0.294798,0.0,0.0,0.0,CLARK
328,superkingdom,0.294798,0.9926969170959994,0.028550852920566087,0.055504779511733916,CLARK
329,class,0.228863,0.38246505474926906,0.009163558869143228,0.017897831943608153,CLARK
330,family,0.228863,0.09021600959202027,0.002176745611684411,0.004250464232374655,CLARK
331,genus,0.228863,0.029224904515724875,0.0007061821641864041,0.0013785809806898272,CLARK
332,order,0.228863,0.38246505474926906,0.009163558869143228,0.017897831943608153,CLARK
333,phylum,0.228863,0.8367217227654274,0.01983135069720955,0.03874395811403918,CLARK
334,species,0.228863,0.0,0.0,0.0,CLARK
335,superkingdom,0.228863,0.9993646696355485,0.023595235948820202,0.04610154228436538,CLARK
336,class,0.207212,0.83166770508536,0.040270384702354466,0.0768201199602734,CLARK
337,family,0.207212,0.46720799354401,0.023029202133121533,0.0438938862533387,CLARK
338,genus,0.207212,0.0,0.0,0.0,CLARK
339,order,0.207212,0.5815115534618627,0.02850276301858301,0.05434106658737706,CLARK
340,phylum,0.207212,0.8347907531705473,0.04041549486824284,0.07709747499871716,CLARK
341,species,0.207212,0.0,0.0,0.0,CLARK
342,superkingdom,0.207212,0.9968769487917646,0.0478869435996389,0.09138319892987427,CLARK
343,class,0.089632,0.9099712294505851,0.1983359843083421,0.32568300346657014,CLARK
344,family,0.089632,0.9099712294505851,0.1983359843083421,0.32568300346657014,CLARK
345,genus,0.089632,0.9099712294505851,0.1983359843083421,0.32568300346657014,CLARK
346,order,0.089632,0.9099712294505851,0.1983359843083421,0.32568300346657014,CLARK
347,phylum,0.089632,0.9101115704791863,0.1983605052766096,0.3257250521714557,CLARK
348,species,0.089632,0.0,0.0,0.0,CLARK
349,superkingdom,0.089632,0.9982457364407791,0.21346898349187163,0.3517209794068606,CLARK
350,class,0.25148,0.19586506859776856,0.0027302511826947195,0.005385161241186895,CLARK
351,family,0.25148,0.1392818265584132,0.0019430445075683033,0.0038323508359627938,CLARK
