(0.001, 0.02)	superkingdom	FN	5204
(0.001, 0.02)	superkingdom	FP	438
(0.12, 0.16)	species	FP	475414
(0.12, 0.16)	species	TN	324590
(0.12, 0.16)	genus	FP	385654
(0.12, 0.16)	genus	FN	162167
(0.12, 0.16)	genus	TP	168604
(0.12, 0.16)	genus	TN	83579
(0.12, 0.16)	family	FP	361956
(0.12, 0.16)	family	FN	215606
(0.12, 0.16)	family	TP	222442
(0.12, 0.16)	order	FP	313153
(0.12, 0.16)	order	FN	192932
(0.12, 0.16)	order	TP	293919
(0.12, 0.16)	class	FP	307469
(0.12, 0.16)	class	FN	166569
(0.12, 0.16)	class	TP	325966
(0.12, 0.16)	phylum	FP	161820
(0.12, 0.16)	phylum	FN	128591
(0.12, 0.16)	phylum	TP	509593
(0.12, 0.16)	superkingdom	TP	717199
(0.12, 0.16)	superkingdom	FN	78604
(0.12, 0.16)	superkingdom	FP	4201
