(0.06, 0.12)	species	FP	585282
(0.06, 0.12)	species	TN	309690
(0.06, 0.12)	species	TP	72245
(0.06, 0.12)	species	FN	32788
(0.06, 0.12)	genus	TP	474077
(0.06, 0.12)	genus	FN	201830
(0.06, 0.12)	genus	FP	270672
(0.06, 0.12)	genus	TN	53426
(0.06, 0.12)	family	TP	536541
(0.06, 0.12)	family	FN	194926
(0.06, 0.12)	family	FP	237501
(0.06, 0.12)	family	TN	31037
(0.06, 0.12)	order	TP	631060
(0.06, 0.12)	order	FN	197755
(0.06, 0.12)	order	FP	171190
(0.06, 0.12)	class	TP	679351
(0.06, 0.12)	class	FN	169236
(0.06, 0.12)	class	FP	151418
(0.06, 0.12)	phylum	TP	753011
(0.06, 0.12)	phylum	FN	132124
(0.06, 0.12)	phylum	FP	114870
(0.06, 0.12)	superkingdom	TP	911788
(0.06, 0.12)	superkingdom	FN	83253
(0.06, 0.12)	superkingdom	FP	4964
(0.22, 0.35)	species	FP	1167509
(0.22, 0.35)	species	TN	1292105
(0.22, 0.35)	species	FN	72599
(0.22, 0.35)	species	TP	1133
(0.22, 0.35)	genus	FP	1186005
(0.22, 0.35)	genus	TN	955227
(0.22, 0.35)	genus	FN	370397
(0.22, 0.35)	genus	TP	21717
(0.22, 0.35)	family	FP	1169014
(0.22, 0.35)	family	TN	666252
(0.22, 0.35)	family	FN	613503
(0.22, 0.35)	family	TP	84577
(0.22, 0.35)	order	FP	1134442
(0.22, 0.35)	order	FN	714090
(0.22, 0.35)	order	TP	158682
(0.22, 0.35)	order	TN	526132
(0.22, 0.35)	class	TP	272125
(0.22, 0.35)	class	FN	737889
(0.22, 0.35)	class	FP	1109881
(0.22, 0.35)	class	TN	413451
(0.22, 0.35)	phylum	TP	507842
(0.22, 0.35)	phylum	FN	892662
(0.22, 0.35)	phylum	FP	1063005
(0.22, 0.35)	phylum	TN	69837
(0.22, 0.35)	superkingdom	TP	1819078
(0.22, 0.35)	superkingdom	FN	681110
(0.22, 0.35)	superkingdom	FP	33158
(0.16, 0.22)	species	FP	583981
(0.16, 0.22)	species	TN	616025
(0.16, 0.22)	genus	FP	545579
(0.16, 0.22)	genus	FN	289513
(0.16, 0.22)	genus	TP	90269
(0.16, 0.22)	genus	TN	274645
(0.16, 0.22)	family	TP	208636
(0.16, 0.22)	family	FN	332381
(0.16, 0.22)	family	FP	487535
(0.16, 0.22)	family	TN	171454
(0.16, 0.22)	order	TP	292761
(0.16, 0.22)	order	FN	361136
(0.16, 0.22)	order	FP	440887
(0.16, 0.22)	order	TN	105222
(0.16, 0.22)	class	TP	367991
(0.16, 0.22)	class	FN	315746
(0.16, 0.22)	class	FP	413645
(0.16, 0.22)	class	TN	102624
(0.16, 0.22)	phylum	TP	470999
(0.16, 0.22)	phylum	FP	372745
(0.16, 0.22)	phylum	FN	298134
(0.16, 0.22)	phylum	TN	58128
(0.16, 0.22)	superkingdom	TP	968534
(0.16, 0.22)	superkingdom	FN	218215
(0.16, 0.22)	superkingdom	FP	13257
(0.0, 0.001)	species	FN	277239
(0.0, 0.001)	species	TP	656098
(0.0, 0.001)	species	FP	1
(0.0, 0.001)	genus	FN	206784
(0.0, 0.001)	genus	TP	726554
(0.0, 0.001)	family	FN	205486
(0.0, 0.001)	family	TP	727764
(0.0, 0.001)	family	FP	88
(0.0, 0.001)	order	FN	143763
(0.0, 0.001)	order	TP	789486
(0.0, 0.001)	order	FP	89
(0.0, 0.001)	class	FN	139791
(0.0, 0.001)	class	TP	793402
(0.0, 0.001)	class	FP	145
(0.0, 0.001)	phylum	TP	927648
(0.0, 0.001)	phylum	FN	5584
(0.0, 0.001)	phylum	FP	106
(0.0, 0.001)	superkingdom	TP	933336
(0.0, 0.001)	superkingdom	FP	2
(0.02, 0.06)	species	FP	331069
(0.02, 0.06)	species	TN	161237
(0.02, 0.06)	species	TP	232816
(0.02, 0.06)	species	FN	74882
(0.02, 0.06)	genus	TP	395375
(0.02, 0.06)	genus	FP	264578
(0.02, 0.06)	genus	FN	67633
(0.02, 0.06)	genus	TN	72418
(0.02, 0.06)	family	TP	467305
(0.02, 0.06)	family	FN	94333
(0.02, 0.06)	family	FP	221063
(0.02, 0.06)	family	TN	17303
(0.02, 0.06)	order	TP	534814
(0.02, 0.06)	order	FN	39614
(0.02, 0.06)	order	FP	209082
(0.02, 0.06)	order	TN	16494
(0.02, 0.06)	class	TP	569790
(0.02, 0.06)	class	FN	51185
(0.02, 0.06)	class	FP	179029
(0.02, 0.06)	phylum	TP	645993
(0.02, 0.06)	phylum	FN	43828
(0.02, 0.06)	phylum	FP	110183
(0.02, 0.06)	superkingdom	TP	771684
(0.02, 0.06)	superkingdom	FN	26268
(0.02, 0.06)	superkingdom	FP	2052
(0.001, 0.02)	species	TP	376721
(0.001, 0.02)	species	FP	258151
(0.001, 0.02)	species	FN	78027
(0.001, 0.02)	species	TN	20438
(0.001, 0.02)	genus	TP	558120
(0.001, 0.02)	genus	FP	80121
(0.001, 0.02)	genus	FN	95096
(0.001, 0.02)	family	TP	693664
(0.001, 0.02)	family	FP	14431
(0.001, 0.02)	family	FN	25242
(0.001, 0.02)	order	TP	699562
(0.001, 0.02)	order	FP	13286
(0.001, 0.02)	order	FN	20489
(0.001, 0.02)	class	TP	710776
(0.001, 0.02)	class	FP	11676
(0.001, 0.02)	class	FN	10885
(0.001, 0.02)	phylum	TP	713353
(0.001, 0.02)	phylum	FP	10778
(0.001, 0.02)	phylum	FN	9206
(0.001, 0.02)	superkingdom	TP	727694
(0.001, 0.02)	superkingdom	FN	5205
(0.001, 0.02)	superkingdom	FP	438
(0.12, 0.16)	species	FP	475436
(0.12, 0.16)	species	TN	324568
(0.12, 0.16)	genus	FP	385624
(0.12, 0.16)	genus	FN	162217
(0.12, 0.16)	genus	TP	168576
(0.12, 0.16)	genus	TN	83587
(0.12, 0.16)	family	FP	361905
(0.12, 0.16)	family	FN	215701
(0.12, 0.16)	family	TP	222398
(0.12, 0.16)	order	FP	313110
(0.12, 0.16)	order	FN	193042
(0.12, 0.16)	order	TP	293852
(0.12, 0.16)	class	FP	307379
(0.12, 0.16)	class	FN	166742
(0.12, 0.16)	class	TP	325883
(0.12, 0.16)	phylum	FP	161765
(0.12, 0.16)	phylum	FN	128806
(0.12, 0.16)	phylum	TP	509433
(0.12, 0.16)	superkingdom	TP	717206
(0.12, 0.16)	superkingdom	FN	78600
(0.12, 0.16)	superkingdom	FP	4198
